date,primary_type,district,arrest,year
2024-05-17 23:55:00+00:00,BATTERY,16,False,2024
2009-10-15 15:40:00+00:00,NARCOTICS,16,True,2009
2015-03-16 17:40:00+00:00,BATTERY,17,False,2015
2004-05-16 08:33:48+00:00,CRIMINAL TRESPASS,17,True,2004
2010-08-01 03:52:00+00:00,ROBBERY,18,False,2010
2012-10-27 02:00:00+00:00,NARCOTICS,18,True,2012
2007-01-04 18:10:00+00:00,THEFT,18,True,2007
2018-08-25 02:50:00+00:00,BATTERY,18,False,2018
2014-09-25 15:20:00+00:00,PROSTITUTION,18,True,2014
2003-03-18 08:00:00+00:00,THEFT,19,False,2003
2008-08-31 22:45:00+00:00,NARCOTICS,2,True,2008
2018-01-23 00:00:00+00:00,THEFT,22,False,2018
2011-04-03 11:00:00+00:00,BURGLARY,19,False,2011
2004-02-07 03:15:00+00:00,ASSAULT,19,False,2004
2008-05-14 17:20:00+00:00,THEFT,24,False,2008
2002-06-05 15:40:00+00:00,DECEPTIVE PRACTICE,24,True,2002
2010-08-26 10:15:00+00:00,NARCOTICS,24,True,2010
2014-04-10 04:42:00+00:00,CRIMINAL DAMAGE,24,False,2014
2006-07-23 14:20:00+00:00,CRIMINAL DAMAGE,24,True,2006
2005-09-28 12:00:00+00:00,CRIMINAL DAMAGE,25,False,2005
2013-11-23 02:00:00+00:00,THEFT,25,False,2013
2004-10-23 23:00:00+00:00,CRIMINAL DAMAGE,25,False,2004
2022-02-14 07:00:00+00:00,CRIMINAL DAMAGE,25,False,2022
2007-02-01 14:25:00+00:00,NARCOTICS,25,True,2007
2015-03-28 22:00:00+00:00,THEFT,2,False,2015
2001-12-26 11:22:15+00:00,BATTERY,2,True,2001
2015-09-19 19:15:00+00:00,ROBBERY,2,False,2015
2006-03-29 10:55:00+00:00,ASSAULT,2,False,2006
2011-07-06 10:42:56+00:00,NARCOTICS,2,True,2011
2011-03-16 19:45:00+00:00,NARCOTICS,3,True,2011
2011-06-29 12:15:00+00:00,NARCOTICS,3,True,2011
2007-07-19 20:45:00+00:00,CRIMINAL DAMAGE,4,False,2007
2013-06-18 13:00:00+00:00,BURGLARY,4,False,2013
2011-12-23 15:00:00+00:00,BURGLARY,4,False,2011
2023-07-31 01:24:00+00:00,BATTERY,4,False,2023
2013-07-22 10:00:00+00:00,BATTERY,5,False,2013
2008-06-10 01:00:00+00:00,NARCOTICS,5,False,2008
2021-08-24 17:34:00+00:00,BATTERY,6,False,2021
2007-07-10 12:05:03+00:00,BURGLARY,6,False,2007
2018-10-26 08:30:00+00:00,CRIMINAL DAMAGE,6,False,2018
2012-12-04 16:30:00+00:00,BATTERY,6,False,2012
2005-05-21 20:50:00+00:00,MOTOR VEHICLE THEFT,6,False,2005
2005-10-26 08:30:00+00:00,BATTERY,6,False,2005
2009-06-06 12:00:00+00:00,DECEPTIVE PRACTICE,6,False,2009
2009-06-20 11:45:00+00:00,ROBBERY,7,False,2009
2016-06-12 02:50:00+00:00,BATTERY,7,True,2016
2005-02-02 16:00:00+00:00,THEFT,8,False,2005
2021-09-22 12:15:00+00:00,MOTOR VEHICLE THEFT,8,False,2021
2014-11-03 07:00:00+00:00,MOTOR VEHICLE THEFT,8,False,2014
2012-05-13 13:30:00+00:00,THEFT,8,False,2012
2007-01-19 13:11:00+00:00,NARCOTICS,8,True,2007
2008-07-08 03:00:00+00:00,CRIMINAL DAMAGE,8,False,2008
2013-01-19 01:10:00+00:00,THEFT,8,True,2013
2013-04-27 12:00:00+00:00,CRIMINAL DAMAGE,8,False,2013
2023-12-22 00:00:00+00:00,MOTOR VEHICLE THEFT,9,False,2023
2024-08-21 16:50:00+00:00,THEFT,9,False,2024
2022-05-23 12:44:00+00:00,NARCOTICS,9,True,2022
2001-09-22 23:13:00+00:00,OTHER OFFENSE,9,False,2001
2010-09-12 21:46:00+00:00,NARCOTICS,10,True,2010
2010-06-17 16:00:00+00:00,ASSAULT,10,False,2010
2019-05-24 23:29:00+00:00,WEAPONS VIOLATION,10,True,2019
2007-02-02 20:30:00+00:00,CRIMINAL TRESPASS,11,True,2007
2006-04-23 17:00:00+00:00,THEFT,11,False,2006
2002-10-23 02:00:00+00:00,CRIMINAL DAMAGE,11,False,2002
2001-11-23 11:45:00+00:00,PROSTITUTION,11,True,2001
2006-12-04 02:00:00+00:00,DECEPTIVE PRACTICE,12,False,2006
2008-09-30 07:30:00+00:00,CRIMINAL TRESPASS,12,True,2008
2023-10-08 20:55:00+00:00,CRIMINAL DAMAGE,12,False,2023
2021-03-25 13:00:00+00:00,BATTERY,12,False,2021
2012-07-17 07:15:00+00:00,MOTOR VEHICLE THEFT,12,False,2012
2006-12-11 14:30:00+00:00,NARCOTICS,12,True,2006
2004-05-12 20:00:00+00:00,NARCOTICS,14,True,2004
2006-04-01 19:30:00+00:00,THEFT,14,False,2006
2009-02-20 20:30:00+00:00,MOTOR VEHICLE THEFT,14,False,2009
2007-08-24 07:45:00+00:00,CRIM SEXUAL ASSAULT,14,False,2007
2016-05-10 14:00:00+00:00,ASSAULT,15,False,2016
2011-01-10 19:32:00+00:00,ROBBERY,15,False,2011
2006-01-28 16:40:00+00:00,CRIMINAL TRESPASS,16,False,2006
2001-02-01 15:00:00+00:00,KIDNAPPING,16,False,2001
2017-04-28 02:51:00+00:00,BURGLARY,16,False,2017
2005-03-14 09:00:00+00:00,BURGLARY,17,False,2005
2002-07-12 19:30:00+00:00,THEFT,17,False,2002
2023-09-21 17:00:00+00:00,CRIMINAL DAMAGE,17,False,2023
2017-09-26 03:09:00+00:00,WEAPONS VIOLATION,17,True,2017
2008-07-14 05:30:00+00:00,BATTERY,17,False,2008
2002-02-11 12:00:00+00:00,BATTERY,17,False,2002
2011-10-12 19:00:00+00:00,THEFT,18,False,2011
2002-11-23 14:10:00+00:00,THEFT,18,False,2002
2018-12-08 07:00:00+00:00,CRIMINAL DAMAGE,18,False,2018
2020-07-22 00:01:00+00:00,DECEPTIVE PRACTICE,18,False,2020
2009-10-17 18:00:00+00:00,THEFT,19,False,2009
2018-12-15 00:46:00+00:00,BATTERY,19,False,2018
2021-05-20 22:00:00+00:00,CRIMINAL DAMAGE,19,False,2021
2013-10-07 19:46:00+00:00,ASSAULT,20,True,2013
2011-08-06 03:45:00+00:00,ROBBERY,20,False,2011
2003-10-01 00:01:00+00:00,THEFT,20,False,2003
2011-11-30 07:00:00+00:00,MOTOR VEHICLE THEFT,9,False,2011
2008-10-18 21:30:00+00:00,OFFENSE INVOLVING CHILDREN,22,True,2008
2001-10-05 15:30:00+00:00,OTHER OFFENSE,22,False,2001
2008-12-30 21:30:00+00:00,CRIMINAL DAMAGE,19,False,2008
2004-08-03 01:15:00+00:00,ASSAULT,24,False,2004
2011-02-02 22:00:00+00:00,THEFT,25,False,2011
2008-08-03 21:18:00+00:00,ASSAULT,25,True,2008
2004-08-29 09:00:00+00:00,BATTERY,25,True,2004
2006-04-15 08:00:00+00:00,MOTOR VEHICLE THEFT,25,False,2006
2006-10-19 12:08:00+00:00,INTERFERENCE WITH PUBLIC OFFICER,25,True,2006
2018-12-30 15:23:00+00:00,THEFT,25,False,2018
2003-10-04 19:02:00+00:00,OTHER OFFENSE,1,False,2003
2008-07-21 12:15:00+00:00,THEFT,1,False,2008
2016-07-27 17:00:00+00:00,DECEPTIVE PRACTICE,2,False,2016
2013-07-27 22:00:00+00:00,CRIMINAL DAMAGE,2,False,2013
2013-09-28 23:00:00+00:00,MOTOR VEHICLE THEFT,2,False,2013
2022-08-25 22:00:00+00:00,THEFT,3,False,2022
2011-04-26 17:00:00+00:00,OTHER OFFENSE,3,False,2011
2003-02-19 21:00:00+00:00,OTHER OFFENSE,4,False,2003
2012-10-17 14:00:00+00:00,OFFENSE INVOLVING CHILDREN,4,False,2012
2014-10-27 19:00:00+00:00,THEFT,5,False,2014
2002-09-20 15:00:00+00:00,THEFT,5,False,2002
2001-11-18 12:00:00+00:00,NARCOTICS,5,True,2001
2009-05-09 09:35:00+00:00,THEFT,5,False,2009
2017-03-24 19:30:00+00:00,BATTERY,5,False,2017
2012-08-06 22:15:00+00:00,CRIMINAL DAMAGE,6,False,2012
2022-10-01 16:00:00+00:00,BATTERY,6,False,2022
2003-06-04 01:08:00+00:00,ASSAULT,6,False,2003
2011-04-23 03:48:00+00:00,MOTOR VEHICLE THEFT,6,False,2011
2003-06-12 22:30:00+00:00,CRIMINAL DAMAGE,6,False,2003
2012-02-25 18:07:00+00:00,CRIMINAL TRESPASS,6,False,2012
2008-07-25 00:00:00+00:00,THEFT,6,False,2008
2007-06-25 08:00:00+00:00,NARCOTICS,7,True,2007
2009-12-15 21:30:00+00:00,BURGLARY,7,False,2009
2004-09-15 15:00:00+00:00,CRIMINAL DAMAGE,7,False,2004
2020-07-12 09:00:00+00:00,DECEPTIVE PRACTICE,7,False,2020
2025-01-27 11:49:00+00:00,BURGLARY,7,False,2025
2008-07-30 22:00:00+00:00,NARCOTICS,7,True,2008
2005-09-30 18:30:00+00:00,THEFT,8,False,2005
2004-12-24 02:30:00+00:00,MOTOR VEHICLE THEFT,8,False,2004
2014-11-03 15:20:00+00:00,CRIMINAL TRESPASS,8,False,2014
2003-12-30 09:52:16+00:00,BATTERY,8,False,2003
2007-05-20 19:30:00+00:00,BURGLARY,8,False,2007
2012-03-17 14:15:00+00:00,NARCOTICS,8,True,2012
2010-10-23 16:00:00+00:00,DECEPTIVE PRACTICE,8,False,2010
2010-08-14 02:05:00+00:00,BATTERY,8,False,2010
2002-04-22 06:10:00+00:00,OTHER OFFENSE,9,False,2002
2015-11-20 08:15:00+00:00,BATTERY,9,True,2015
2013-11-23 20:32:00+00:00,NARCOTICS,9,True,2013
2004-11-29 10:57:43+00:00,THEFT,9,False,2004
2010-07-06 00:20:00+00:00,CRIMINAL DAMAGE,10,False,2010
2008-06-04 01:32:00+00:00,WEAPONS VIOLATION,10,True,2008
2002-07-29 23:25:00+00:00,BATTERY,10,False,2002
2023-04-16 01:00:00+00:00,THEFT,10,False,2023
2023-07-10 15:00:00+00:00,ROBBERY,10,True,2023
2016-09-24 14:58:00+00:00,DECEPTIVE PRACTICE,10,False,2016
2005-01-11 21:50:00+00:00,NARCOTICS,11,True,2005
2014-06-13 23:45:00+00:00,BATTERY,11,False,2014
2012-01-05 18:48:00+00:00,NARCOTICS,11,True,2012
2015-07-12 21:00:00+00:00,THEFT,11,False,2015
2016-07-28 22:43:00+00:00,WEAPONS VIOLATION,11,True,2016
2003-01-21 16:20:00+00:00,ASSAULT,11,False,2003
2002-05-21 14:35:00+00:00,THEFT,12,False,2002
2001-07-09 12:00:00+00:00,THEFT,12,False,2001
2002-12-27 01:00:00+00:00,BATTERY,12,False,2002
2016-01-01 23:00:00+00:00,CRIMINAL DAMAGE,12,False,2016
2005-05-21 21:30:00+00:00,CRIMINAL DAMAGE,12,False,2005
2015-12-11 23:00:00+00:00,THEFT,12,False,2015
2023-05-14 19:17:00+00:00,CRIMINAL DAMAGE,12,False,2023
2002-02-15 09:43:48+00:00,CRIMINAL DAMAGE,12,False,2002
2008-07-25 00:01:00+00:00,MOTOR VEHICLE THEFT,12,False,2008
2016-09-08 23:10:00+00:00,BURGLARY,14,True,2016
2007-01-26 16:55:00+00:00,BATTERY,14,False,2007
2008-07-11 15:50:00+00:00,CRIMINAL TRESPASS,14,True,2008
2005-05-13 11:40:57+00:00,BATTERY,15,False,2005
2010-05-31 12:00:00+00:00,THEFT,15,False,2010
2008-08-03 20:03:55+00:00,CRIMINAL DAMAGE,15,False,2008
2010-02-13 02:00:00+00:00,ASSAULT,15,False,2010
2010-10-02 14:06:00+00:00,BURGLARY,16,False,2010
2002-05-03 01:10:00+00:00,CRIMINAL TRESPASS,16,True,2002
2008-12-05 15:05:00+00:00,BATTERY,17,False,2008
2012-10-22 23:20:00+00:00,BATTERY,18,False,2012
2022-09-08 10:00:00+00:00,THEFT,18,False,2022
2024-02-17 21:53:00+00:00,THEFT,20,True,2024
2009-02-08 21:06:00+00:00,NARCOTICS,1,True,2009
2010-07-07 18:00:00+00:00,THEFT,2,False,2010
2020-11-11 09:12:00+00:00,CRIMINAL TRESPASS,22,True,2020
2005-03-26 12:00:00+00:00,NARCOTICS,19,True,2005
2010-04-09 00:00:00+00:00,THEFT,19,False,2010
2001-11-08 17:00:00+00:00,THEFT,19,False,2001
2015-08-23 20:00:00+00:00,MOTOR VEHICLE THEFT,25,False,2015
2013-07-22 09:30:00+00:00,THEFT,25,False,2013
2015-07-05 15:40:00+00:00,THEFT,1,False,2015
2009-08-20 14:00:00+00:00,THEFT,1,False,2009
2013-04-20 13:30:00+00:00,THEFT,1,False,2013
2004-11-02 23:30:00+00:00,THEFT,2,False,2004
2014-06-09 09:00:00+00:00,MOTOR VEHICLE THEFT,2,False,2014
2007-09-23 14:00:00+00:00,MOTOR VEHICLE THEFT,2,False,2007
2018-12-04 11:00:00+00:00,THEFT,2,False,2018
2003-01-19 18:31:33+00:00,ROBBERY,2,False,2003
2018-04-30 17:30:00+00:00,ROBBERY,2,False,2018
2014-12-14 02:45:00+00:00,MOTOR VEHICLE THEFT,3,False,2014
2021-08-03 13:05:00+00:00,BATTERY,4,False,2021
2001-10-23 00:00:00+00:00,INTIMIDATION,4,True,2001
2021-04-11 02:33:00+00:00,ROBBERY,4,False,2021
2007-10-09 15:30:00+00:00,PUBLIC PEACE VIOLATION,4,True,2007
2019-03-22 20:50:00+00:00,BATTERY,4,False,2019
2001-11-11 01:30:00+00:00,BATTERY,4,True,2001
2008-02-21 13:14:07+00:00,BATTERY,4,True,2008
2015-05-08 11:00:00+00:00,BATTERY,4,False,2015
2016-06-14 19:45:00+00:00,BATTERY,4,True,2016
2002-01-07 13:30:00+00:00,OTHER OFFENSE,4,False,2002
2011-07-11 00:01:00+00:00,CRIMINAL DAMAGE,5,False,2011
2004-11-16 00:00:00+00:00,THEFT,5,False,2004
2003-03-29 18:30:00+00:00,OTHER OFFENSE,5,False,2003
2010-05-31 12:58:00+00:00,OTHER OFFENSE,6,False,2010
2004-05-08 02:20:00+00:00,CRIMINAL DAMAGE,6,False,2004
2025-01-27 18:50:00+00:00,THEFT,7,False,2025
2009-04-10 08:00:00+00:00,THEFT,7,False,2009
2004-07-29 03:00:00+00:00,CRIMINAL DAMAGE,7,False,2004
2013-08-20 08:00:00+00:00,BURGLARY,7,False,2013
2015-07-20 12:00:00+00:00,CRIMINAL DAMAGE,8,False,2015
2006-03-17 12:40:00+00:00,CRIMINAL TRESPASS,8,True,2006
2009-08-10 20:00:00+00:00,CRIMINAL DAMAGE,8,False,2009
2004-06-24 02:29:00+00:00,CRIMINAL DAMAGE,9,False,2004
2018-06-19 09:00:00+00:00,THEFT,9,False,2018
2014-09-15 16:00:00+00:00,THEFT,9,False,2014
2023-06-25 16:28:00+00:00,CRIMINAL DAMAGE,10,False,2023
2003-02-25 20:23:52+00:00,ROBBERY,10,False,2003
2009-03-09 07:00:00+00:00,BURGLARY,11,False,2009
2012-02-08 23:30:00+00:00,BATTERY,14,False,2012
2003-04-01 17:00:00+00:00,ASSAULT,14,False,2003
2001-10-19 22:10:00+00:00,THEFT,14,True,2001
2012-08-14 19:15:00+00:00,GAMBLING,15,True,2012
2006-08-01 09:00:00+00:00,DECEPTIVE PRACTICE,15,False,2006
2011-09-02 12:00:00+00:00,DECEPTIVE PRACTICE,15,False,2011
2001-02-16 05:25:00+00:00,THEFT,15,True,2001
2001-05-04 18:25:00+00:00,BATTERY,16,False,2001
2011-04-22 14:30:00+00:00,THEFT,16,True,2011
2015-01-21 09:00:00+00:00,OTHER OFFENSE,16,True,2015
2010-10-29 23:00:00+00:00,THEFT,16,False,2010
2009-06-04 10:57:00+00:00,DECEPTIVE PRACTICE,17,False,2009
2006-01-25 22:30:00+00:00,OTHER OFFENSE,18,False,2006
2023-06-29 14:44:00+00:00,BURGLARY,18,True,2023
2020-08-04 14:00:00+00:00,ROBBERY,18,False,2020
2023-02-08 11:30:00+00:00,BATTERY,19,False,2023
2011-06-24 21:00:00+00:00,NARCOTICS,19,True,2011
2019-10-01 12:45:00+00:00,DECEPTIVE PRACTICE,19,False,2019
2015-09-26 00:01:00+00:00,THEFT,19,False,2015
2008-05-29 21:00:00+00:00,BATTERY,19,False,2008
2018-10-31 10:00:00+00:00,THEFT,20,False,2018
2006-01-18 19:45:37+00:00,NARCOTICS,22,True,2006
2012-08-26 19:47:00+00:00,CRIMINAL TRESPASS,22,True,2012
2007-09-04 22:30:00+00:00,MOTOR VEHICLE THEFT,22,False,2007
2002-01-29 14:50:00+00:00,NARCOTICS,19,True,2002
2008-04-20 13:30:00+00:00,BATTERY,24,False,2008
2017-08-04 12:41:00+00:00,BATTERY,24,True,2017
2018-03-22 14:40:00+00:00,BATTERY,24,False,2018
2006-07-10 14:55:00+00:00,ASSAULT,25,False,2006
2017-02-06 14:20:00+00:00,THEFT,25,True,2017
2022-01-19 16:00:00+00:00,THEFT,1,False,2022
2009-09-16 18:48:00+00:00,BATTERY,1,False,2009
2023-05-10 08:00:00+00:00,MOTOR VEHICLE THEFT,2,False,2023
2011-05-24 19:00:00+00:00,MOTOR VEHICLE THEFT,2,False,2011
2011-10-25 19:30:00+00:00,CRIMINAL DAMAGE,2,False,2011
2024-12-05 19:57:00+00:00,ASSAULT,3,False,2024
2011-08-21 14:50:00+00:00,ASSAULT,3,True,2011
2013-04-20 15:10:00+00:00,ASSAULT,3,False,2013
2012-08-15 09:00:00+00:00,BURGLARY,3,False,2012
2008-01-08 14:30:00+00:00,BATTERY,3,False,2008
2009-08-15 12:00:00+00:00,THEFT,4,False,2009
2010-01-04 07:25:00+00:00,THEFT,4,False,2010
2004-06-23 20:13:08+00:00,BATTERY,4,False,2004
2002-06-15 23:00:00+00:00,BATTERY,4,False,2002
2009-10-29 10:30:00+00:00,THEFT,4,False,2009
2008-07-05 23:00:00+00:00,CRIMINAL DAMAGE,5,False,2008
2007-01-18 21:40:00+00:00,NARCOTICS,5,True,2007
2017-02-12 19:08:00+00:00,THEFT,5,True,2017
2005-05-27 20:52:19+00:00,CRIMINAL DAMAGE,5,False,2005
2002-12-27 12:03:39+00:00,BATTERY,5,False,2002
2023-09-10 14:30:00+00:00,THEFT,6,False,2023
2001-10-19 10:10:59+00:00,BATTERY,6,False,2001
2005-03-22 00:00:00+00:00,DECEPTIVE PRACTICE,6,False,2005
2018-07-01 10:30:00+00:00,BATTERY,6,False,2018
2018-06-13 14:53:00+00:00,OTHER OFFENSE,6,False,2018
2022-10-20 14:46:00+00:00,BATTERY,6,False,2022
2024-07-08 09:00:00+00:00,MOTOR VEHICLE THEFT,6,False,2024
2001-04-26 15:25:09+00:00,WEAPONS VIOLATION,6,True,2001
2012-09-16 22:45:00+00:00,NARCOTICS,7,True,2012
2013-02-17 17:52:00+00:00,CRIMINAL TRESPASS,7,True,2013
2019-07-24 07:30:00+00:00,BURGLARY,8,False,2019
2007-01-22 09:15:00+00:00,CRIMINAL TRESPASS,8,False,2007
2023-05-13 21:30:00+00:00,MOTOR VEHICLE THEFT,9,False,2023
2012-06-12 18:00:00+00:00,DECEPTIVE PRACTICE,9,False,2012
2007-12-03 21:16:35+00:00,OTHER OFFENSE,9,True,2007
2020-03-18 02:46:00+00:00,WEAPONS VIOLATION,9,False,2020
2002-07-29 22:00:00+00:00,OTHER OFFENSE,9,False,2002
2014-03-01 17:10:00+00:00,BATTERY,10,False,2014
2022-04-28 20:30:00+00:00,CRIMINAL DAMAGE,10,False,2022
2016-03-26 22:45:00+00:00,BATTERY,10,False,2016
2005-04-07 06:45:00+00:00,CRIMINAL DAMAGE,10,False,2005
2012-12-13 04:14:00+00:00,OTHER OFFENSE,10,True,2012
2003-02-10 06:01:35+00:00,ASSAULT,10,False,2003
2001-04-05 09:50:00+00:00,OTHER OFFENSE,11,False,2001
2022-09-25 10:15:00+00:00,ASSAULT,11,False,2022
2017-07-29 20:00:00+00:00,BATTERY,11,False,2017
2008-07-30 20:55:00+00:00,NARCOTICS,11,True,2008
2021-05-04 20:28:00+00:00,ROBBERY,12,False,2021
2006-02-10 21:30:00+00:00,THEFT,12,False,2006
2005-02-04 20:46:09+00:00,NARCOTICS,12,True,2005
2010-07-05 16:00:00+00:00,THEFT,12,False,2010
2006-03-24 22:00:00+00:00,MOTOR VEHICLE THEFT,12,False,2006
2010-07-21 01:30:00+00:00,CRIMINAL DAMAGE,12,False,2010
2006-04-01 12:00:00+00:00,THEFT,12,False,2006
2001-01-28 10:00:00+00:00,DECEPTIVE PRACTICE,14,True,2001
2003-09-26 13:15:06+00:00,BATTERY,15,True,2003
2011-03-13 10:26:00+00:00,ASSAULT,15,True,2011
2015-02-07 23:26:00+00:00,WEAPONS VIOLATION,15,True,2015
2005-04-20 00:30:00+00:00,THEFT,16,False,2005
2004-08-25 18:40:00+00:00,BATTERY,16,False,2004
2005-09-29 17:00:00+00:00,THEFT,16,False,2005
2009-12-05 10:15:00+00:00,THEFT,17,False,2009
2004-05-29 01:00:00+00:00,THEFT,18,False,2004
2005-12-18 00:30:00+00:00,THEFT,18,False,2005
2014-06-25 05:30:00+00:00,THEFT,18,False,2014
2013-11-17 10:35:00+00:00,DECEPTIVE PRACTICE,19,False,2013
2018-03-01 01:20:00+00:00,ROBBERY,19,False,2018
2007-12-23 09:00:00+00:00,BURGLARY,19,False,2007
2010-06-15 09:55:00+00:00,NARCOTICS,20,True,2010
2001-11-29 00:30:00+00:00,THEFT,2,False,2001
2011-07-18 19:15:00+00:00,CRIMINAL TRESPASS,22,False,2011
2017-06-29 12:09:00+00:00,NARCOTICS,22,True,2017
2009-05-30 18:30:00+00:00,THEFT,19,True,2009
2004-04-28 14:30:00+00:00,OTHER OFFENSE,24,False,2004
2023-11-10 13:00:00+00:00,THEFT,24,False,2023
2006-09-18 17:00:00+00:00,THEFT,25,False,2006
2001-05-04 12:45:00+00:00,BATTERY,25,False,2001
2017-02-26 05:00:00+00:00,CRIMINAL DAMAGE,25,False,2017
2021-06-14 01:40:00+00:00,BATTERY,25,False,2021
2011-02-11 22:02:00+00:00,BATTERY,25,False,2011
2009-01-15 16:30:00+00:00,THEFT,25,False,2009
2016-05-03 19:30:00+00:00,THEFT,1,False,2016
2015-07-14 19:30:00+00:00,BATTERY,2,False,2015
2018-03-22 00:01:00+00:00,OTHER OFFENSE,2,False,2018
2005-01-15 07:40:00+00:00,DECEPTIVE PRACTICE,3,True,2005
2022-07-07 13:10:00+00:00,CRIMINAL DAMAGE,3,False,2022
2019-09-02 00:01:00+00:00,CRIMINAL DAMAGE,3,False,2019
2014-11-02 08:00:00+00:00,THEFT,4,False,2014
2005-12-27 21:30:00+00:00,THEFT,4,False,2005
2012-12-20 12:00:00+00:00,CRIMINAL TRESPASS,4,False,2012
2016-09-07 15:25:00+00:00,CRIMINAL DAMAGE,5,False,2016
2001-01-27 20:00:00+00:00,OTHER OFFENSE,5,False,2001
2023-03-08 15:00:00+00:00,OTHER OFFENSE,5,False,2023
2004-10-18 13:00:00+00:00,ROBBERY,6,False,2004
2002-05-27 17:31:50+00:00,BATTERY,6,False,2002
2001-07-26 17:38:53+00:00,THEFT,6,False,2001
2007-02-14 11:00:00+00:00,THEFT,6,False,2007
2009-06-14 14:00:00+00:00,BURGLARY,6,False,2009
2019-08-21 01:25:00+00:00,BATTERY,7,False,2019
2004-04-20 20:10:00+00:00,BATTERY,7,False,2004
2014-05-23 16:00:00+00:00,DECEPTIVE PRACTICE,7,False,2014
2009-06-21 21:30:00+00:00,BATTERY,8,False,2009
2007-03-12 17:55:00+00:00,THEFT,8,True,2007
2003-10-03 09:35:00+00:00,PROSTITUTION,9,True,2003
2018-09-09 02:00:00+00:00,CRIMINAL DAMAGE,9,False,2018
2023-07-19 13:11:00+00:00,CRIMINAL DAMAGE,9,False,2023
2011-05-31 08:00:00+00:00,BURGLARY,9,False,2011
2002-02-12 11:57:58+00:00,CRIMINAL DAMAGE,9,False,2002
2002-12-12 14:25:12+00:00,CRIMINAL DAMAGE,10,False,2002
2016-11-29 11:00:00+00:00,BATTERY,10,False,2016
2008-08-23 02:00:00+00:00,BATTERY,10,False,2008
2022-06-12 19:00:00+00:00,THEFT,11,False,2022
2016-08-11 09:09:00+00:00,THEFT,11,False,2016
2008-09-11 11:15:00+00:00,BURGLARY,11,False,2008
2002-04-14 23:45:00+00:00,BURGLARY,11,False,2002
2022-01-05 13:00:00+00:00,BATTERY,11,False,2022
2024-03-16 16:56:00+00:00,WEAPONS VIOLATION,11,True,2024
2020-01-26 19:05:00+00:00,THEFT,12,True,2020
2001-05-23 14:00:00+00:00,BATTERY,12,False,2001
2015-08-18 20:30:00+00:00,ASSAULT,12,False,2015
2001-10-31 19:25:00+00:00,BATTERY,14,False,2001
2007-05-20 16:00:00+00:00,CRIMINAL DAMAGE,14,False,2007
2009-05-16 14:30:00+00:00,NARCOTICS,14,True,2009
2009-08-05 17:30:00+00:00,THEFT,14,False,2009
2004-12-09 23:00:00+00:00,THEFT,14,False,2004
2008-10-19 02:00:00+00:00,THEFT,15,False,2008
2020-04-24 19:31:00+00:00,BATTERY,15,False,2020
2001-07-23 10:10:00+00:00,THEFT,15,False,2001
2009-08-03 15:30:00+00:00,BATTERY,16,False,2009
2014-09-06 11:00:00+00:00,OFFENSE INVOLVING CHILDREN,16,False,2014
2001-03-08 19:45:00+00:00,OTHER OFFENSE,16,False,2001
2002-09-01 19:00:00+00:00,THEFT,17,False,2002
2012-08-03 13:25:00+00:00,NARCOTICS,17,True,2012
2025-02-05 18:22:00+00:00,THEFT,17,True,2025
2001-06-08 00:40:00+00:00,CRIMINAL DAMAGE,18,False,2001
2005-04-29 10:53:00+00:00,ROBBERY,18,True,2005
2006-06-20 00:30:00+00:00,THEFT,18,False,2006
2013-08-28 21:30:00+00:00,THEFT,18,False,2013
2005-02-18 20:30:00+00:00,PROSTITUTION,18,True,2005
2013-09-01 01:55:00+00:00,MOTOR VEHICLE THEFT,18,False,2013
2022-09-13 12:00:00+00:00,DECEPTIVE PRACTICE,18,False,2022
2022-10-10 12:00:00+00:00,THEFT,18,False,2022
2023-10-01 08:00:00+00:00,OTHER OFFENSE,18,False,2023
2003-03-26 11:53:12+00:00,CRIMINAL TRESPASS,19,True,2003
2019-06-11 18:50:00+00:00,DECEPTIVE PRACTICE,19,False,2019
2006-05-06 12:34:00+00:00,BATTERY,22,False,2006
2008-01-08 09:30:00+00:00,BATTERY,22,False,2008
2002-09-13 09:00:00+00:00,DECEPTIVE PRACTICE,22,False,2002
2024-12-11 00:00:00+00:00,THEFT,22,False,2024
2018-05-28 09:27:00+00:00,THEFT,24,False,2018
2010-07-29 16:00:00+00:00,LIQUOR LAW VIOLATION,25,True,2010
2023-11-12 15:00:00+00:00,THEFT,25,False,2023
2012-04-07 18:55:00+00:00,NARCOTICS,25,True,2012
2018-12-17 18:00:00+00:00,THEFT,25,False,2018
2011-10-22 10:00:00+00:00,OTHER OFFENSE,25,False,2011
2012-03-08 15:10:00+00:00,THEFT,1,False,2012
2018-03-02 18:00:00+00:00,DECEPTIVE PRACTICE,1,False,2018
2013-07-27 17:30:00+00:00,THEFT,1,False,2013
2015-06-30 08:00:00+00:00,THEFT,1,False,2015
2011-08-29 07:00:00+00:00,CRIMINAL DAMAGE,3,False,2011
2001-03-17 01:30:00+00:00,ROBBERY,3,False,2001
2013-05-24 22:30:00+00:00,THEFT,3,False,2013
2015-10-08 12:45:00+00:00,MOTOR VEHICLE THEFT,4,True,2015
2010-12-15 07:00:00+00:00,THEFT,4,False,2010
2009-07-13 08:25:00+00:00,THEFT,4,False,2009
2021-11-25 10:00:00+00:00,CRIMINAL DAMAGE,4,False,2021
2018-04-21 03:00:00+00:00,CRIMINAL DAMAGE,4,False,2018
